School Year,State,District Code,District Name,School Code,School Name,Grade,Total,Hispanic / Latino of any race(s),American Indian / Alaskan Native,Asian,Black / African American,Native Hawaiian / Other Pacific Islander,White,Two or More Races,Not Provided*,Male,Female,Hispanic / Latino of any race(s)_M,Hispanic / Latino of any race(s)_F,American Indian / Alaskan Native_M,American Indian / Alaskan Native_F,Asian_M,Asian_F,Black / African American_M,Black / African American_F,Native Hawaiian / Other Pacific Islander_M,Native Hawaiian / Other Pacific Islander_F,White_M,White_F,Two or More Races_M,Two or More Races_F,Not Provided_M*,Not Provided_F*,% Hispanic / Latino of any race(s),% American Indian / Alaskan Native,% Asian,% Black / African American,% Native Hawaiian / Other Pacific Islander,% White,% Two or More Races,% Not Provided*,% Male,% Female
2015,WA,29103,Anacortes School District,3252,Island View Elementary,6,73,6,1,1,3,0,62,0,0,30,43,1,5,0,1,0,1,1,2,0,0,28,34,0,0,0,0,8.22,1.37,1.37,4.11,0.00,84.93,0.00,0.00,41.10,58.90
2015,WA,29103,Anacortes School District,3057,Mount Erie Elementary,K1,25,2,1,0,0,0,21,1,0,13,12,0,2,0,1,0,0,0,0,0,0,12,9,1,0,0,0,8.00,4.00,0.00,0.00,0.00,84.00,4.00,0.00,52.00,48.00
2015,WA,29103,Anacortes School District,3057,Mount Erie Elementary,1,75,3,1,3,0,0,65,3,0,35,40,0,3,1,0,1,2,0,0,0,0,32,33,1,2,0,0,4.00,1.33,4.00,0.00,0.00,86.67,4.00,0.00,46.67,53.33
2015,WA,29103,Anacortes School District,3057,Mount Erie Elementary,2,76,11,0,0,1,0,60,4,0,35,41,6,5,0,0,0,0,0,1,0,0,26,34,3,1,0,0,14.47,0.00,0.00,1.32,0.00,78.95,5.26,0.00,46.05,53.95
2015,WA,29103,Anacortes School District,3057,Mount Erie Elementary,3,79,11,0,7,2,1,56,2,0,46,33,7,4,0,0,4,3,0,2,1,0,33,23,1,1,0,0,13.92,0.00,8.86,2.53,1.27,70.89,2.53,0.00,58.23,41.77
2015,WA,29103,Anacortes School District,3057,Mount Erie Elementary,4,74,4,0,2,2,0,64,2,0,38,36,1,3,0,0,2,0,1,1,0,0,33,31,1,1,0,0,5.41,0.00,2.70,2.70,0.00,86.49,2.70,0.00,51.35,48.65
2015,WA,29103,Anacortes School District,3057,Mount Erie Elementary,5,73,8,0,0,1,1,63,0,0,33,40,2,6,0,0,0,0,1,0,1,0,29,34,0,0,0,0,10.96,0.00,0.00,1.37,1.37,86.30,0.00,0.00,45.21,54.79
2015,WA,29103,Anacortes School District,3057,Mount Erie Elementary,6,86,8,0,3,2,0,72,1,0,45,41,4,4,0,0,3,0,0,2,0,0,37,35,1,0,0,0,9.30,0.00,3.49,2.33,0.00,83.72,1.16,0.00,52.33,47.67
2015,WA,29103,Anacortes School District,3404,Whitney Elementary Anacortes,PK,31,1,0,0,0,0,30,0,0,21,10,0,1,0,0,0,0,0,0,0,0,21,9,0,0,0,0,3.23,0.00,0.00,0.00,0.00,96.77,0.00,0.00,67.74,32.26
2015,WA,29103,Anacortes School District,3404,Whitney Elementary Anacortes,K1,98,7,0,2,1,1,84,3,0,51,47,2,5,0,0,0,2,0,1,0,1,47,37,2,1,0,0,7.14,0.00,2.04,1.02,1.02,85.71,3.06,0.00,52.04,47.96
2015,WA,31016,Arlington School District,2523,Arlington High School,9,423,45,7,6,5,1,351,8,0,211,212,22,23,0,7,0,6,4,1,1,0,180,171,4,4,0,0,10.64,1.65,1.42,1.18,0.24,82.98,1.89,0.00,49.88,50.12
2015,WA,31016,Arlington School District,2523,Arlington High School,10,410,38,6,6,5,8,335,12,0,197,213,24,14,5,1,2,4,2,3,2,6,159,176,3,9,0,0,9.27,1.46,1.46,1.22,1.95,81.71,2.93,0.00,48.05,51.95
2015,WA,31016,Arlington School District,2523,Arlington High School,11,432,43,7,9,8,3,352,10,0,241,191,21,22,3,4,5,4,6,2,2,1,199,153,5,5,0,0,9.95,1.62,2.08,1.85,0.69,81.48,2.31,0.00,55.79,44.21
2015,WA,31016,Arlington School District,2523,Arlington High School,12,389,32,3,11,4,6,323,10,0,203,186,13,19,2,1,4,7,3,1,4,2,169,154,8,2,0,0,8.23,0.77,2.83,1.03,1.54,83.03,2.57,0.00,52.19,47.81
2015,WA,31016,Arlington School District,2277,Arlington Special Educ School,PK,28,5,1,0,0,0,21,1,0,16,12,4,1,0,1,0,0,0,0,0,0,12,9,0,1,0,0,17.86,3.57,0.00,0.00,0.00,75.00,3.57,0.00,57.14,42.86
2015,WA,31016,Arlington School District,2277,Arlington Special Educ School,K2,3,1,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,33.33,0.00,0.00,0.00,0.00,66.67,0.00,0.00,33.33,66.67
2015,WA,31016,Arlington School District,2277,Arlington Special Educ School,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00
2015,WA,31016,Arlington School District,2277,Arlington Special Educ School,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00
2015,WA,31016,Arlington School District,4327,Eagle Creek Elementary,K1,37,13,0,1,0,0,21,2,0,24,13,9,4,0,0,1,0,0,0,0,0,13,8,1,1,0,0,35.14,0.00,2.70,0.00,0.00,56.76,5.41,0.00,64.86,35.14
2015,WA,31016,Arlington School District,4327,Eagle Creek Elementary,K2,47,6,0,0,0,0,40,1,0,31,16,4,2,0,0,0,0,0,0,0,0,27,13,0,1,0,0,12.77,0.00,0.00,0.00,0.00,85.11,2.13,0.00,65.96,34.04
2015,WA,31016,Arlington School District,4327,Eagle Creek Elementary,1,85,21,0,0,0,0,53,11,0,44,41,10,11,0,0,0,0,0,0,0,0,27,26,7,4,0,0,24.71,0.00,0.00,0.00,0.00,62.35,12.94,0.00,51.76,48.24
2015,WA,31016,Arlington School District,4327,Eagle Creek Elementary,2,117,20,2,1,1,0,88,5,0,60,57,10,10,1,1,1,0,0,1,0,0,47,41,1,4,0,0,17.09,1.71,0.85,0.85,0.00,75.21,4.27,0.00,51.28,48.72
2015,WA,31016,Arlington School District,4327,Eagle Creek Elementary,3,78,17,0,0,0,0,56,5,0,48,30,11,6,0,0,0,0,0,0,0,0,34,22,3,2,0,0,21.79,0.00,0.00,0.00,0.00,71.79,6.41,0.00,61.54,38.46
2015,WA,31016,Arlington School District,4327,Eagle Creek Elementary,4,89,18,1,2,0,0,66,2,0,43,46,7,11,1,0,2,0,0,0,0,0,33,33,0,2,0,0,20.22,1.12,2.25,0.00,0.00,74.16,2.25,0.00,48.31,51.69
2015,WA,31016,Arlington School District,4327,Eagle Creek Elementary,5,99,15,1,0,1,0,79,3,0,60,39,13,2,1,0,0,0,0,1,0,0,43,36,3,0,0,0,15.15,1.01,0.00,1.01,0.00,79.80,3.03,0.00,60.61,39.39
2015,WA,31016,Arlington School District,5010,Haller Middle School,6,220,26,2,7,0,3,169,13,0,104,116,10,16,0,2,2,5,0,0,1,2,84,85,7,6,0,0,11.82,0.91,3.18,0.00,1.36,76.82,5.91,0.00,47.27,52.73
2015,WA,31016,Arlington School District,5010,Haller Middle School,7,214,23,3,7,5,1,167,8,0,99,115,8,15,1,2,3,4,2,3,1,0,81,86,3,5,0,0,10.75,1.40,3.27,2.34,0.47,78.04,3.74,0.00,46.26,53.74
2015,WA,31016,Arlington School District,5010,Haller Middle School,8,243,32,3,6,5,2,187,8,0,133,110,18,14,3,0,3,3,3,2,1,1,100,87,5,3,0,0,13.17,1.23,2.47,2.06,0.82,76.95,3.29,0.00,54.73,45.27
2015,WA,31016,Arlington School District,4436,Kent Prairie Elementary,PK,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,50.00,50.00
2015,WA,31016,Arlington School District,4436,Kent Prairie Elementary,K1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00
2015,WA,31016,Arlington School District,4436,Kent Prairie Elementary,K2,100,13,0,0,1,0,70,16,0,59,41,7,6,0,0,0,0,1,0,0,0,40,30,11,5,0,0,13.00,0.00,0.00,1.00,0.00,70.00,16.00,0.00,59.00,41.00
2015,WA,31016,Arlington School District,4436,Kent Prairie Elementary,1,98,10,0,0,1,0,80,7,0,46,52,2,8,0,0,0,0,0,1,0,0,42,38,2,5,0,0,10.20,0.00,0.00,1.02,0.00,81.63,7.14,0.00,46.94,53.06
2015,WA,31016,Arlington School District,4436,Kent Prairie Elementary,2,99,10,1,1,1,0,77,9,0,61,38,7,3,0,1,1,0,0,1,0,0,47,30,6,3,0,0,10.10,1.01,1.01,1.01,0.00,77.78,9.09,0.00,61.62,38.38
2015,WA,31016,Arlington School District,4436,Kent Prairie Elementary,3,109,14,0,2,1,1,83,8,0,49,60,6,8,0,0,1,1,0,1,0,1,38,45,4,4,0,0,12.84,0.00,1.83,0.92,0.92,76.15,7.34,0.00,44.95,55.05
2015,WA,31016,Arlington School District,4436,Kent Prairie Elementary,4,105,13,1,3,1,0,80,7,0,48,57,4,9,0,1,3,0,0,1,0,0,38,42,3,4,0,0,12.38,0.95,2.86,0.95,0.00,76.19,6.67,0.00,45.71,54.29
2015,WA,31016,Arlington School District,4436,Kent Prairie Elementary,5,100,12,2,1,2,0,82,1,0,55,45,5,7,2,0,0,1,1,1,0,0,46,36,1,0,0,0,12.00,2.00,1.00,2.00,0.00,82.00,1.00,0.00,55.00,45.00
2015,WA,31016,Arlington School District,4573,Pioneer Elementary,K1,33,6,0,0,0,0,25,2,0,16,17,3,3,0,0,0,0,0,0,0,0,12,13,1,1,0,0,18.18,0.00,0.00,0.00,0.00,75.76,6.06,0.00,48.48,51.52
2015,WA,31016,Arlington School District,4573,Pioneer Elementary,K2,50,4,0,0,1,0,39,6,0,27,23,3,1,0,0,0,0,0,1,0,0,21,18,3,3,0,0,8.00,0.00,0.00,2.00,0.00,78.00,12.00,0.00,54.00,46.00
2015,WA,31016,Arlington School District,4573,Pioneer Elementary,1,90,11,0,2,2,0,66,9,0,49,41,8,3,0,0,1,1,2,0,0,0,35,31,3,6,0,0,12.22,0.00,2.22,2.22,0.00,73.33,10.00,0.00,54.44,45.56
2015,WA,31016,Arlington School District,4573,Pioneer Elementary,2,100,12,1,0,2,0,75,10,0,46,54,3,9,1,0,0,0,0,2,0,0,38,37,4,6,0,0,12.00,1.00,0.00,2.00,0.00,75.00,10.00,0.00,46.00,54.00
2015,WA,31016,Arlington School District,4573,Pioneer Elementary,3,107,8,0,0,0,1,92,6,0,52,55,3,5,0,0,0,0,0,0,1,0,46,46,2,4,0,0,7.48,0.00,0.00,0.00,0.93,85.98,5.61,0.00,48.60,51.40
2015,WA,31016,Arlington School District,4573,Pioneer Elementary,4,101,11,0,3,2,1,78,6,0,46,55,3,8,0,0,2,1,0,2,0,1,40,38,1,5,0,0,10.89,0.00,2.97,1.98,0.99,77.23,5.94,0.00,45.54,54.46
2015,WA,31016,Arlington School District,4573,Pioneer Elementary,5,122,14,1,4,4,1,92,6,0,70,52,6,8,1,0,1,3,0,4,1,0,56,36,5,1,0,0,11.48,0.82,3.28,3.28,0.82,75.41,4.92,0.00,57.38,42.62
2015,WA,31016,Arlington School District,3124,Post Middle School,6,179,27,2,4,1,1,137,7,0,90,89,11,16,0,2,1,3,0,1,0,1,74,63,4,3,0,0,15.08,1.12,2.23,0.56,0.56,76.54,3.91,0.00,50.28,49.72
2015,WA,31016,Arlington School District,3124,Post Middle School,7,209,18,2,4,1,1,176,7,0,100,109,11,7,1,1,1,3,0,1,1,0,82,94,4,3,0,0,8.61,0.96,1.91,0.48,0.48,84.21,3.35,0.00,47.85,52.15
2015,WA,31016,Arlington School District,3124,Post Middle School,8,180,22,4,3,2,0,146,3,0,97,83,12,10,3,1,2,1,1,1,0,0,77,69,2,1,0,0,12.22,2.22,1.67,1.11,0.00,81.11,1.67,0.00,53.89,46.11
2015,WA,31016,Arlington School District,4154,Presidents Elementary,PK,26,4,0,0,0,0,20,2,0,16,10,1,3,0,0,0,0,0,0,0,0,14,6,1,1,0,0,15.38,0.00,0.00,0.00,0.00,76.92,7.69,0.00,61.54,38.46
2015,WA,31016,Arlington School District,4154,Presidents Elementary,K2,78,10,1,0,1,0,56,10,0,39,39,5,5,1,0,0,0,1,0,0,0,26,30,6,4,0,0,12.82,1.28,0.00,1.28,0.00,71.79,12.82,0.00,50.00,50.00
2015,WA,31016,Arlington School District,4154,Presidents Elementary,1,90,9,0,0,0,0,74,7,0,49,41,2,7,0,0,0,0,0,0,0,0,41,33,6,1,0,0,10.00,0.00,0.00,0.00,0.00,82.22,7.78,0.00,54.44,45.56
2015,WA,31016,Arlington School District,4154,Presidents Elementary,2,98,7,2,0,1,0,77,11,0,46,52,6,1,1,1,0,0,1,0,0,0,33,44,5,6,0,0,7.14,2.04,0.00,1.02,0.00,78.57,11.22,0.00,46.94,53.06
2015,WA,31016,Arlington School District,4154,Presidents Elementary,3,93,15,5,0,0,0,65,8,0,54,39,8,7,2,3,0,0,0,0,0,0,38,27,6,2,0,0,16.13,5.38,0.00,0.00,0.00,69.89,8.60,0.00,58.06,41.94
2015,WA,31016,Arlington School District,4154,Presidents Elementary,4,86,9,1,0,1,0,67,8,0,51,35,7,2,0,1,0,0,0,1,0,0,41,26,3,5,0,0,10.47,1.16,0.00,1.16,0.00,77.91,9.30,0.00,59.30,40.70
2015,WA,31016,Arlington School District,4154,Presidents Elementary,5,100,14,2,0,2,0,77,5,0,56,44,9,5,2,0,0,0,1,1,0,0,41,36,3,2,0,0,14.00,2.00,0.00,2.00,0.00,77.00,5.00,0.00,56.00,44.00
2015,WA,31016,Arlington School District,1714,Stillaguamish School,K2,7,0,0,0,0,0,7,0,0,5,2,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,71.43,28.57
2015,WA,31016,Arlington School District,1714,Stillaguamish School,1,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,100.00
2015,WA,31016,Arlington School District,1714,Stillaguamish School,2,10,0,0,1,0,0,9,0,0,4,6,0,0,0,0,1,0,0,0,0,0,3,6,0,0,0,0,0.00,0.00,10.00,0.00,0.00,90.00,0.00,0.00,40.00,60.00
2015,WA,31016,Arlington School District,1714,Stillaguamish School,3,10,1,0,0,0,0,9,0,0,5,5,1,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,10.00,0.00,0.00,0.00,0.00,90.00,0.00,0.00,50.00,50.00
2015,WA,31016,Arlington School District,1714,Stillaguamish School,4,10,0,0,0,0,0,10,0,0,4,6,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,40.00,60.00
2015,WA,31016,Arlington School District,1714,Stillaguamish School,5,3,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,66.67,33.33
2015,WA,31016,Arlington School District,1714,Stillaguamish School,6,12,0,0,0,0,0,11,1,0,8,4,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0.00,0.00,0.00,0.00,0.00,91.67,8.33,0.00,66.67,33.33
2015,WA,31016,Arlington School District,1714,Stillaguamish School,7,17,0,0,1,0,0,15,1,0,11,6,0,0,0,0,1,0,0,0,0,0,9,6,1,0,0,0,0.00,0.00,5.88,0.00,0.00,88.24,5.88,0.00,64.71,35.29
2015,WA,31016,Arlington School District,1714,Stillaguamish School,8,14,3,0,0,0,0,11,0,0,8,6,0,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,21.43,0.00,0.00,0.00,0.00,78.57,0.00,0.00,57.14,42.86
2015,WA,31016,Arlington School District,1714,Stillaguamish School,9,8,0,0,0,1,0,7,0,0,5,3,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0.00,0.00,0.00,12.50,0.00,87.50,0.00,0.00,62.50,37.50
2015,WA,31016,Arlington School District,1714,Stillaguamish School,10,12,1,0,0,0,0,11,0,0,5,7,0,1,0,0,0,0,0,0,0,0,5,6,0,0,0,0,8.33,0.00,0.00,0.00,0.00,91.67,0.00,0.00,41.67,58.33
2015,WA,31016,Arlington School District,1714,Stillaguamish School,11,9,0,0,0,0,0,8,1,0,2,7,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,0,0.00,0.00,0.00,0.00,0.00,88.89,11.11,0.00,22.22,77.78
2015,WA,31016,Arlington School District,1714,Stillaguamish School,12,15,2,0,0,0,0,13,0,0,10,5,1,1,0,0,0,0,0,0,0,0,9,4,0,0,0,0,13.33,0.00,0.00,0.00,0.00,86.67,0.00,0.00,66.67,33.33
2015,WA,31016,Arlington School District,4287,Weston High School,9,5,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,60.00,40.00
2015,WA,31016,Arlington School District,4287,Weston High School,10,21,2,0,0,0,0,19,0,0,14,7,1,1,0,0,0,0,0,0,0,0,13,6,0,0,0,0,9.52,0.00,0.00,0.00,0.00,90.48,0.00,0.00,66.67,33.33
2015,WA,31016,Arlington School District,4287,Weston High School,11,34,6,1,0,0,0,27,0,0,20,14,5,1,0,1,0,0,0,0,0,0,15,12,0,0,0,0,17.65,2.94,0.00,0.00,0.00,79.41,0.00,0.00,58.82,41.18
2015,WA,31016,Arlington School District,4287,Weston High School,12,72,8,0,0,1,0,57,6,0,39,33,7,1,0,0,0,0,1,0,0,0,29,28,2,4,0,0,11.11,0.00,0.00,1.39,0.00,79.17,8.33,0.00,54.17,45.83
2015,WA,02420,Asotin-Anatone School District,2507,Asotin Elementary,PK,11,0,0,0,0,0,10,1,0,7,4,0,0,0,0,0,0,0,0,0,0,6,4,1,0,0,0,0.00,0.00,0.00,0.00,0.00,90.91,9.09,0.00,63.64,36.36
2015,WA,02420,Asotin-Anatone School District,2507,Asotin Elementary,K2,32,1,0,0,0,0,30,1,0,15,17,1,0,0,0,0,0,0,0,0,0,13,17,1,0,0,0,3.13,0.00,0.00,0.00,0.00,93.75,3.13,0.00,46.88,53.13
2015,WA,02420,Asotin-Anatone School District,2507,Asotin Elementary,1,47,2,0,0,1,0,43,1,0,21,26,1,1,0,0,0,0,0,1,0,0,20,23,0,1,0,0,4.26,0.00,0.00,2.13,0.00,91.49,2.13,0.00,44.68,55.32
2015,WA,02420,Asotin-Anatone School District,2507,Asotin Elementary,2,42,4,1,0,0,0,34,3,0,21,21,3,1,0,1,0,0,0,0,0,0,16,18,2,1,0,0,9.52,2.38,0.00,0.00,0.00,80.95,7.14,0.00,50.00,50.00
2015,WA,02420,Asotin-Anatone School District,2507,Asotin Elementary,3,43,2,0,0,0,0,36,5,0,23,20,2,0,0,0,0,0,0,0,0,0,19,17,2,3,0,0,4.65,0.00,0.00,0.00,0.00,83.72,11.63,0.00,53.49,46.51
2015,WA,02420,Asotin-Anatone School District,2507,Asotin Elementary,4,51,5,0,0,0,0,42,4,0,21,30,2,3,0,0,0,0,0,0,0,0,16,26,3,1,0,0,9.80,0.00,0.00,0.00,0.00,82.35,7.84,0.00,41.18,58.82
2015,WA,02420,Asotin-Anatone School District,2507,Asotin Elementary,5,55,2,0,0,0,0,48,5,0,28,27,1,1,0,0,0,0,0,0,0,0,24,24,3,2,0,0,3.64,0.00,0.00,0.00,0.00,87.27,9.09,0.00,50.91,49.09
2015,WA,02420,Asotin-Anatone School District,2434,Asotin Jr Sr High,6,55,3,1,2,0,0,46,3,0,22,33,1,2,0,1,1,1,0,0,0,0,19,27,1,2,0,0,5.45,1.82,3.64,0.00,0.00,83.64,5.45,0.00,40.00,60.00
2015,WA,02420,Asotin-Anatone School District,2434,Asotin Jr Sr High,7,51,2,0,1,0,0,46,2,0,22,29,1,1,0,0,1,0,0,0,0,0,20,26,0,2,0,0,3.92,0.00,1.96,0.00,0.00,90.20,3.92,0.00,43.14,56.86
2015,WA,02420,Asotin-Anatone School District,2434,Asotin Jr Sr High,8,55,5,0,0,0,0,49,1,0,23,32,2,3,0,0,0,0,0,0,0,0,20,29,1,0,0,0,9.09,0.00,0.00,0.00,0.00,89.09,1.82,0.00,41.82,58.18
2015,WA,02420,Asotin-Anatone School District,2434,Asotin Jr Sr High,9,45,4,1,0,0,0,37,3,0,25,20,1,3,0,1,0,0,0,0,0,0,22,15,2,1,0,0,8.89,2.22,0.00,0.00,0.00,82.22,6.67,0.00,55.56,44.44
2015,WA,02420,Asotin-Anatone School District,2434,Asotin Jr Sr High,10,51,6,1,0,0,0,42,2,0,26,25,3,3,0,1,0,0,0,0,0,0,22,20,1,1,0,0,11.76,1.96,0.00,0.00,0.00,82.35,3.92,0.00,50.98,49.02
2015,WA,02420,Asotin-Anatone School District,2434,Asotin Jr Sr High,11,47,4,0,0,0,0,40,3,0,28,19,3,1,0,0,0,0,0,0,0,0,23,17,2,1,0,0,8.51,0.00,0.00,0.00,0.00,85.11,6.38,0.00,59.57,40.43
2015,WA,02420,Asotin-Anatone School District,2434,Asotin Jr Sr High,12,37,2,1,0,0,0,32,2,0,21,16,2,0,0,1,0,0,0,0,0,0,18,14,1,1,0,0,5.41,2.70,0.00,0.00,0.00,86.49,5.41,0.00,56.76,43.24
2015,WA,17408,Auburn School District,3825,Alpac Elementary School,PK,28,8,0,3,1,0,13,3,0,20,8,4,4,0,0,2,1,1,0,0,0,10,3,3,0,0,0,28.57,0.00,10.71,3.57,0.00,46.43,10.71,0.00,71.43,28.57
2015,WA,17408,Auburn School District,3825,Alpac Elementary School,K1,83,21,0,8,1,1,39,13,0,35,48,9,12,0,0,3,5,0,1,1,0,15,24,7,6,0,0,25.30,0.00,9.64,1.20,1.20,46.99,15.66,0.00,42.17,57.83
2015,WA,17408,Auburn School District,3825,Alpac Elementary School,1,88,25,0,10,1,1,37,14,0,45,43,12,13,0,0,4,6,0,1,1,0,20,17,8,6,0,0,28.41,0.00,11.36,1.14,1.14,42.05,15.91,0.00,51.14,48.86
2015,WA,17408,Auburn School District,3825,Alpac Elementary School,2,98,26,1,10,1,6,48,6,0,49,49,12,14,0,1,4,6,1,0,4,2,25,23,3,3,0,0,26.53,1.02,10.20,1.02,6.12,48.98,6.12,0.00,50.00,50.00
2015,WA,17408,Auburn School District,3825,Alpac Elementary School,3,64,19,0,4,1,2,34,4,0,36,28,11,8,0,0,1,3,0,1,2,0,20,14,2,2,0,0,29.69,0.00,6.25,1.56,3.13,53.13,6.25,0.00,56.25,43.75
2015,WA,17408,Auburn School District,3825,Alpac Elementary School,4,87,25,1,10,4,2,41,4,0,43,44,14,11,1,0,2,8,3,1,1,1,19,22,3,1,0,0,28.74,1.15,11.49,4.60,2.30,47.13,4.60,0.00,49.43,50.57
2015,WA,17408,Auburn School District,3825,Alpac Elementary School,5,77,13,0,7,4,4,40,9,0,49,28,6,7,0,0,4,3,4,0,3,1,27,13,5,4,0,0,16.88,0.00,9.09,5.19,5.19,51.95,11.69,0.00,63.64,36.36
2015,WA,17408,Auburn School District,5082,Arthur Jacobsen Elementary,K1,70,14,0,11,7,0,28,10,0,36,34,6,8,0,0,7,4,3,4,0,0,14,14,6,4,0,0,20.00,0.00,15.71,10.00,0.00,40.00,14.29,0.00,51.43,48.57
2015,WA,17408,Auburn School District,5082,Arthur Jacobsen Elementary,1,97,19,0,12,8,0,51,7,0,44,53,10,9,0,0,5,7,4,4,0,0,21,30,4,3,0,0,19.59,0.00,12.37,8.25,0.00,52.58,7.22,0.00,45.36,54.64
2015,WA,17408,Auburn School District,5082,Arthur Jacobsen Elementary,2,93,22,0,14,7,1,40,9,0,50,43,10,12,0,0,8,6,3,4,1,0,21,19,7,2,0,0,23.66,0.00,15.05,7.53,1.08,43.01,9.68,0.00,53.76,46.24
2015,WA,17408,Auburn School District,5082,Arthur Jacobsen Elementary,3,105,23,0,15,7,3,47,10,0,52,53,12,11,0,0,9,6,3,4,2,1,20,27,6,4,0,0,21.90,0.00,14.29,6.67,2.86,44.76,9.52,0.00,49.52,50.48
2015,WA,17408,Auburn School District,5082,Arthur Jacobsen Elementary,4,109,22,0,15,7,2,52,11,0,48,61,13,9,0,0,5,10,4,3,1,1,23,29,2,9,0,0,20.18,0.00,13.76,6.42,1.83,47.71,10.09,0.00,44.04,55.96
2015,WA,17408,Auburn School District,5082,Arthur Jacobsen Elementary,5,102,27,0,14,10,5,38,8,0,49,53,13,14,0,0,4,10,5,5,1,4,23,15,3,5,0,0,26.47,0.00,13.73,9.80,4.90,37.25,7.84,0.00,48.04,51.96
2015,WA,17408,Auburn School District,5037,Auburn Mountainview High School,9,387,52,2,33,30,6,234,30,0,177,210,22,30,2,0,20,13,12,18,3,3,107,127,11,19,0,0,13.44,0.52,8.53,7.75,1.55,60.47,7.75,0.00,45.74,54.26
2015,WA,17408,Auburn School District,5037,Auburn Mountainview High School,10,374,64,2,37,34,5,207,25,0,194,180,27,37,1,1,24,13,19,15,4,1,102,105,17,8,0,0,17.11,0.53,9.89,9.09,1.34,55.35,6.68,0.00,51.87,48.13
2015,WA,17408,Auburn School District,5037,Auburn Mountainview High School,11,366,52,1,28,31,6,225,23,0,199,167,23,29,1,0,13,15,24,7,1,5,125,100,12,11,0,0,14.21,0.27,7.65,8.47,1.64,61.48,6.28,0.00,54.37,45.63
2015,WA,17408,Auburn School District,5037,Auburn Mountainview High School,12,405,60,6,45,36,9,224,25,0,210,195,25,35,2,4,23,22,20,16,5,4,121,103,14,11,0,0,14.81,1.48,11.11,8.89,2.22,55.31,6.17,0.00,51.85,48.15
2015,WA,17408,Auburn School District,4474,Auburn Riverside High School,9,458,106,2,46,24,15,224,41,0,222,236,52,54,0,2,20,26,13,11,7,8,110,114,20,21,0,0,23.14,0.44,10.04,5.24,3.28,48.91,8.95,0.00,48.47,51.53
2015,WA,17408,Auburn School District,4474,Auburn Riverside High School,10,381,101,1,39,19,3,193,25,0,172,209,43,58,0,1,14,25,9,10,2,1,87,106,17,8,0,0,26.51,0.26,10.24,4.99,0.79,50.66,6.56,0.00,45.14,54.86
2015,WA,17408,Auburn School District,4474,Auburn Riverside High School,11,408,96,3,45,23,7,203,31,0,219,189,48,48,2,1,27,18,11,12,3,4,111,92,17,14,0,0,23.53,0.74,11.03,5.64,1.72,49.75,7.60,0.00,53.68,46.32
2015,WA,17408,Auburn School District,4474,Auburn Riverside High School,12,388,78,3,42,17,6,223,19,0,173,215,38,40,2,1,17,25,7,10,2,4,95,128,12,7,0,0,20.10,0.77,10.82,4.38,1.55,57.47,4.90,0.00,44.59,55.41
2015,WA,17408,Auburn School District,2795,Auburn Senior High School,9,411,100,14,27,47,15,184,24,0,221,190,50,50,9,5,18,9,28,19,6,9,97,87,13,11,0,0,24.33,3.41,6.57,11.44,3.65,44.77,5.84,0.00,53.77,46.23
2015,WA,17408,Auburn School District,2795,Auburn Senior High School,10,387,105,16,19,25,16,177,29,0,200,187,56,49,5,11,8,11,14,11,12,4,90,87,15,14,0,0,27.13,4.13,4.91,6.46,4.13,45.74,7.49,0.00,51.68,48.32
